,place,ym,gt_visit
4726,NATIONAL_MUSEUMS_LIVERPOOL,2010_11,205299.0
4727,NATIONAL_MUSEUMS_LIVERPOOL,2010_12,111218.0
4728,NATIONAL_MUSEUMS_LIVERPOOL,2011_01,156053.0
4729,NATIONAL_MUSEUMS_LIVERPOOL,2011_02,243367.0
4730,NATIONAL_MUSEUMS_LIVERPOOL,2011_03,195080.0
4732,SCIENCE_MUSEUM_GROUP_TOTAL,2010_04,413197.0
4733,SCIENCE_MUSEUM_GROUP_TOTAL,2010_05,334998.0
4734,SCIENCE_MUSEUM_GROUP_TOTAL,2010_06,307093.0
4735,SCIENCE_MUSEUM_GROUP_TOTAL,2010_07,439374.0
4736,SCIENCE_MUSEUM_GROUP_TOTAL,2010_08,544224.0
4737,SCIENCE_MUSEUM_GROUP_TOTAL,2010_09,265467.0
4738,SCIENCE_MUSEUM_GROUP_TOTAL,2010_10,395732.0
4739,SCIENCE_MUSEUM_GROUP_TOTAL,2010_11,262294.0
4740,SCIENCE_MUSEUM_GROUP_TOTAL,2010_12,229478.0
4741,SCIENCE_MUSEUM_GROUP_TOTAL,2011_01,270174.0
4742,SCIENCE_MUSEUM_GROUP_TOTAL,2011_02,414766.0
4743,SCIENCE_MUSEUM_GROUP_TOTAL,2011_03,325278.0
4745,NATIONAL_COAL_MINING_MUSEUM,2010_04,13406.0
4746,NATIONAL_COAL_MINING_MUSEUM,2010_05,9136.0
4747,NATIONAL_COAL_MINING_MUSEUM,2010_06,9290.0
4748,NATIONAL_COAL_MINING_MUSEUM,2010_07,10595.0
4749,NATIONAL_COAL_MINING_MUSEUM,2010_08,17206.0
4750,NATIONAL_COAL_MINING_MUSEUM,2010_09,7471.0
4751,NATIONAL_COAL_MINING_MUSEUM,2010_10,10985.0
4752,NATIONAL_COAL_MINING_MUSEUM,2010_11,6710.0
4753,NATIONAL_COAL_MINING_MUSEUM,2010_12,4208.0
4754,NATIONAL_COAL_MINING_MUSEUM,2011_01,3675.0
4755,NATIONAL_COAL_MINING_MUSEUM,2011_02,8036.0
4756,NATIONAL_COAL_MINING_MUSEUM,2011_03,6864.0
4758,SCIENCE_SOUTH_KENSINGTON,2010_04,247949.0
4759,SCIENCE_SOUTH_KENSINGTON,2010_05,207812.0
4760,SCIENCE_SOUTH_KENSINGTON,2010_06,196392.0
4761,SCIENCE_SOUTH_KENSINGTON,2010_07,289761.0
4762,SCIENCE_SOUTH_KENSINGTON,2010_08,350998.0
4763,SCIENCE_SOUTH_KENSINGTON,2010_09,169369.0
4764,SCIENCE_SOUTH_KENSINGTON,2010_10,264415.0
4765,SCIENCE_SOUTH_KENSINGTON,2010_11,179836.0
4766,SCIENCE_SOUTH_KENSINGTON,2010_12,167676.0
4767,SCIENCE_SOUTH_KENSINGTON,2011_01,199276.0
4768,SCIENCE_SOUTH_KENSINGTON,2011_02,272985.0
4769,SCIENCE_SOUTH_KENSINGTON,2011_03,220525.0
4771,SCIENCE_NATIONAL_MEDIA_MUSEUM,2010_04,51618.0
4772,SCIENCE_NATIONAL_MEDIA_MUSEUM,2010_05,34481.0
4773,SCIENCE_NATIONAL_MEDIA_MUSEUM,2010_06,32874.0
4774,SCIENCE_NATIONAL_MEDIA_MUSEUM,2010_07,54098.0
4775,SCIENCE_NATIONAL_MEDIA_MUSEUM,2010_08,49883.0
4776,SCIENCE_NATIONAL_MEDIA_MUSEUM,2010_09,30857.0
4777,SCIENCE_NATIONAL_MEDIA_MUSEUM,2010_10,44382.0
4778,SCIENCE_NATIONAL_MEDIA_MUSEUM,2010_11,38403.0
4779,SCIENCE_NATIONAL_MEDIA_MUSEUM,2010_12,32595.0
4780,SCIENCE_NATIONAL_MEDIA_MUSEUM,2011_01,37990.0
4781,SCIENCE_NATIONAL_MEDIA_MUSEUM,2011_02,46793.0
4782,SCIENCE_NATIONAL_MEDIA_MUSEUM,2011_03,43548.0
4784,SCIENCE_NATIONAL_RAILWAY,2010_04,72529.0
4785,SCIENCE_NATIONAL_RAILWAY,2010_05,51621.0
4786,SCIENCE_NATIONAL_RAILWAY,2010_06,50970.0
4787,SCIENCE_NATIONAL_RAILWAY,2010_07,61522.0
4788,SCIENCE_NATIONAL_RAILWAY,2010_08,98051.0
4789,SCIENCE_NATIONAL_RAILWAY,2010_09,42450.0
4790,SCIENCE_NATIONAL_RAILWAY,2010_10,64535.0
4791,SCIENCE_NATIONAL_RAILWAY,2010_11,30902.0
4792,SCIENCE_NATIONAL_RAILWAY,2010_12,18360.0
4793,SCIENCE_NATIONAL_RAILWAY,2011_01,23203.0
4794,SCIENCE_NATIONAL_RAILWAY,2011_02,74344.0
4795,SCIENCE_NATIONAL_RAILWAY,2011_03,41909.0
4797,SCIENCE_LOCOMOTION_SHILDON,2010_04,27641.0
4798,SCIENCE_LOCOMOTION_SHILDON,2010_05,31908.0
4799,SCIENCE_LOCOMOTION_SHILDON,2010_06,17335.0
4800,SCIENCE_LOCOMOTION_SHILDON,2010_07,23355.0
4801,SCIENCE_LOCOMOTION_SHILDON,2010_08,28033.0
4802,SCIENCE_LOCOMOTION_SHILDON,2010_09,15042.0
4803,SCIENCE_LOCOMOTION_SHILDON,2010_10,11298.0
4804,SCIENCE_LOCOMOTION_SHILDON,2010_11,6384.0
4805,SCIENCE_LOCOMOTION_SHILDON,2010_12,6631.0
4806,SCIENCE_LOCOMOTION_SHILDON,2011_01,6030.0
4807,SCIENCE_LOCOMOTION_SHILDON,2011_02,12608.0
4808,SCIENCE_LOCOMOTION_SHILDON,2011_03,12432.0
4823,SCIENCE_SWINDON_(WROUGHTON),2010_04,54.0
4824,SCIENCE_SWINDON_(WROUGHTON),2010_05,40.0
4825,SCIENCE_SWINDON_(WROUGHTON),2010_06,232.0
4826,SCIENCE_SWINDON_(WROUGHTON),2010_07,43.0
4827,SCIENCE_SWINDON_(WROUGHTON),2010_08,53.0
4828,SCIENCE_SWINDON_(WROUGHTON),2010_09,278.0
4829,SCIENCE_SWINDON_(WROUGHTON),2010_10,117.0
4830,SCIENCE_SWINDON_(WROUGHTON),2010_11,59.0
4831,SCIENCE_SWINDON_(WROUGHTON),2010_12,8.0
4836,NATIONAL_PORTRAIT_GALLERY,2010_04,142544.0
4837,NATIONAL_PORTRAIT_GALLERY,2010_05,140985.0
4838,NATIONAL_PORTRAIT_GALLERY,2010_06,121817.0
4839,NATIONAL_PORTRAIT_GALLERY,2010_07,176537.0
4840,NATIONAL_PORTRAIT_GALLERY,2010_08,196613.0
4841,NATIONAL_PORTRAIT_GALLERY,2010_09,141863.0
4842,NATIONAL_PORTRAIT_GALLERY,2010_10,145058.0
4843,NATIONAL_PORTRAIT_GALLERY,2010_11,132558.0
4844,NATIONAL_PORTRAIT_GALLERY,2010_12,112694.0
4845,NATIONAL_PORTRAIT_GALLERY,2011_01,148944.0
4846,NATIONAL_PORTRAIT_GALLERY,2011_02,158784.0
4847,NATIONAL_PORTRAIT_GALLERY,2011_03,140125.0
4849,RA_TOTAL,2010_04,43948.0
4850,RA_TOTAL,2010_05,24868.0
4851,RA_TOTAL,2010_06,36343.0
4852,RA_TOTAL,2010_07,34132.0
4853,RA_TOTAL,2010_08,47421.0
4854,RA_TOTAL,2010_09,28556.0
4855,RA_TOTAL,2010_10,29662.0
4856,RA_TOTAL,2010_11,18225.0
4857,RA_TOTAL,2010_12,14168.0
4858,RA_TOTAL,2011_01,15270.0
4859,RA_TOTAL,2011_02,27946.0
4860,RA_TOTAL,2011_03,23043.0
4862,(RA)_LEEDS,2010_04,32790.0
4863,(RA)_LEEDS,2010_05,19930.0
4864,(RA)_LEEDS,2010_06,29097.0
4865,(RA)_LEEDS,2010_07,26955.0
4866,(RA)_LEEDS,2010_08,33891.0
4867,(RA)_LEEDS,2010_09,21640.0
4868,(RA)_LEEDS,2010_10,24112.0
4869,(RA)_LEEDS,2010_11,16124.0
4870,(RA)_LEEDS,2010_12,12233.0
4871,(RA)_LEEDS,2011_01,13390.0
4872,(RA)_LEEDS,2011_02,23457.0
4873,(RA)_LEEDS,2011_03,20205.0
4875,(RA)_FORT_NELSON,2010_04,11158.0
4876,(RA)_FORT_NELSON,2010_05,4938.0
4877,(RA)_FORT_NELSON,2010_06,7246.0
4878,(RA)_FORT_NELSON,2010_07,7177.0
4879,(RA)_FORT_NELSON,2010_08,13530.0
4880,(RA)_FORT_NELSON,2010_09,6916.0
4881,(RA)_FORT_NELSON,2010_10,5550.0
4882,(RA)_FORT_NELSON,2010_11,2101.0
4883,(RA)_FORT_NELSON,2010_12,1935.0
4884,(RA)_FORT_NELSON,2011_01,1880.0
4885,(RA)_FORT_NELSON,2011_02,4489.0
4886,(RA)_FORT_NELSON,2011_03,2838.0
4901,SIR_JOHN_SOANES,2010_04,10654.0
4902,SIR_JOHN_SOANES,2010_05,8966.0
4903,SIR_JOHN_SOANES,2010_06,8070.0
4904,SIR_JOHN_SOANES,2010_07,10084.0
4905,SIR_JOHN_SOANES,2010_08,10707.0
4906,SIR_JOHN_SOANES,2010_09,8602.0
4907,SIR_JOHN_SOANES,2010_10,10414.0
4908,SIR_JOHN_SOANES,2010_11,8501.0
4909,SIR_JOHN_SOANES,2010_12,6368.0
4910,SIR_JOHN_SOANES,2011_01,7423.0
4911,SIR_JOHN_SOANES,2011_02,9862.0
4912,SIR_JOHN_SOANES,2011_03,10455.0
4914,TATE_TOTAL,2010_04,590649.0
4915,TATE_TOTAL,2010_05,658090.0
4916,TATE_TOTAL,2010_06,591616.0
4917,TATE_TOTAL,2010_07,750621.0
4918,TATE_TOTAL,2010_08,809443.0
4919,TATE_TOTAL,2010_09,545806.0
4920,TATE_TOTAL,2010_10,846751.0
4921,TATE_TOTAL,2010_11,601325.0
4922,TATE_TOTAL,2010_12,431238.0
4923,TATE_TOTAL,2011_01,508582.0
4924,TATE_TOTAL,2011_02,530517.0
4925,TATE_TOTAL,2011_03,592768.0
4927,TATE_BRITAIN,2010_04,139862.0
4928,TATE_BRITAIN,2010_05,139404.0
4929,TATE_BRITAIN,2010_06,125357.0
4930,TATE_BRITAIN,2010_07,155331.0
4931,TATE_BRITAIN,2010_08,158909.0
4932,TATE_BRITAIN,2010_09,111759.0
4933,TATE_BRITAIN,2010_10,153689.0
4934,TATE_BRITAIN,2010_11,122231.0
4935,TATE_BRITAIN,2010_12,87583.0
4936,TATE_BRITAIN,2011_01,94157.0
4937,TATE_BRITAIN,2011_02,147903.0
4938,TATE_BRITAIN,2011_03,169960.0
4940,TATE_MODERN,2010_04,391680.0
4941,TATE_MODERN,2010_05,443490.0
4942,TATE_MODERN,2010_06,366603.0
4943,TATE_MODERN,2010_07,478836.0
4944,TATE_MODERN,2010_08,506151.0
4945,TATE_MODERN,2010_09,370181.0
4946,TATE_MODERN,2010_10,623328.0
4947,TATE_MODERN,2010_11,435048.0
4948,TATE_MODERN,2010_12,317083.0
4949,TATE_MODERN,2011_01,383069.0
4950,TATE_MODERN,2011_02,340093.0
4951,TATE_MODERN,2011_03,379448.0
4953,TATE_LIVERPOOL,2010_04,39196.0
4954,TATE_LIVERPOOL,2010_05,57925.0
4955,TATE_LIVERPOOL,2010_06,69300.0
4956,TATE_LIVERPOOL,2010_07,87115.0
4957,TATE_LIVERPOOL,2010_08,106065.0
4958,TATE_LIVERPOOL,2010_09,42421.0
4959,TATE_LIVERPOOL,2010_10,52142.0
4960,TATE_LIVERPOOL,2010_11,37185.0
4961,TATE_LIVERPOOL,2010_12,20798.0
4962,TATE_LIVERPOOL,2011_01,25587.0
4963,TATE_LIVERPOOL,2011_02,34543.0
4964,TATE_LIVERPOOL,2011_03,33982.0
4966,TATE_ST_IVES,2010_04,19911.0
4967,TATE_ST_IVES,2010_05,17271.0
4968,TATE_ST_IVES,2010_06,30356.0
4969,TATE_ST_IVES,2010_07,29339.0
4970,TATE_ST_IVES,2010_08,38318.0
4971,TATE_ST_IVES,2010_09,21445.0
4972,TATE_ST_IVES,2010_10,17592.0
4973,TATE_ST_IVES,2010_11,6861.0
4974,TATE_ST_IVES,2010_12,5774.0
4975,TATE_ST_IVES,2011_01,5769.0
4976,TATE_ST_IVES,2011_02,7978.0
4977,TATE_ST_IVES,2011_03,9378.0
4979,TYNE_&_WEAR_TOTAL,2010_04,194564.0
4980,TYNE_&_WEAR_TOTAL,2010_05,162698.0
4981,TYNE_&_WEAR_TOTAL,2010_06,164678.0
4982,TYNE_&_WEAR_TOTAL,2010_07,207897.0
4983,TYNE_&_WEAR_TOTAL,2010_08,296316.0
4984,TYNE_&_WEAR_TOTAL,2010_09,166764.0
4985,TYNE_&_WEAR_TOTAL,2010_10,179623.0
4986,TYNE_&_WEAR_TOTAL,2010_11,121617.0
4987,TYNE_&_WEAR_TOTAL,2010_12,96644.0
4988,TYNE_&_WEAR_TOTAL,2011_01,107294.0
4989,TYNE_&_WEAR_TOTAL,2011_02,169669.0
4990,TYNE_&_WEAR_TOTAL,2011_03,155485.0
4992,(T&W)_ARBEIA,2010_04,5028.0
4993,(T&W)_ARBEIA,2010_05,5547.0
4994,(T&W)_ARBEIA,2010_06,6025.0
4995,(T&W)_ARBEIA,2010_07,5992.0
4996,(T&W)_ARBEIA,2010_08,7896.0
4997,(T&W)_ARBEIA,2010_09,5831.0
4998,(T&W)_ARBEIA,2010_10,4655.0
4999,(T&W)_ARBEIA,2010_11,329.0
5000,(T&W)_ARBEIA,2010_12,110.0
5001,(T&W)_ARBEIA,2011_01,131.0
5002,(T&W)_ARBEIA,2011_02,51.0
5003,(T&W)_ARBEIA,2011_03,379.0
5005,(T&W)_DISCOVERY,2010_04,34892.0
5006,(T&W)_DISCOVERY,2010_05,31394.0
5007,(T&W)_DISCOVERY,2010_06,31022.0
5008,(T&W)_DISCOVERY,2010_07,44625.0
5009,(T&W)_DISCOVERY,2010_08,57881.0
5010,(T&W)_DISCOVERY,2010_09,30236.0
5011,(T&W)_DISCOVERY,2010_10,36331.0
5012,(T&W)_DISCOVERY,2010_11,24755.0
5013,(T&W)_DISCOVERY,2010_12,18006.0
5014,(T&W)_DISCOVERY,2011_01,25984.0
5015,(T&W)_DISCOVERY,2011_02,46681.0
5016,(T&W)_DISCOVERY,2011_03,42252.0
5031,(T&W)_GREAT_NORTH,2010_04,57634.0
5032,(T&W)_GREAT_NORTH,2010_05,38529.0
5033,(T&W)_GREAT_NORTH,2010_06,35978.0
5034,(T&W)_GREAT_NORTH,2010_07,45340.0
5035,(T&W)_GREAT_NORTH,2010_08,76757.0
5036,(T&W)_GREAT_NORTH,2010_09,35982.0
5037,(T&W)_GREAT_NORTH,2010_10,47016.0
5038,(T&W)_GREAT_NORTH,2010_11,26586.0
5039,(T&W)_GREAT_NORTH,2010_12,22270.0
5040,(T&W)_GREAT_NORTH,2011_01,29083.0
5041,(T&W)_GREAT_NORTH,2011_02,50575.0
5042,(T&W)_GREAT_NORTH,2011_03,38223.0
5044,(T&W)_LAING,2010_04,25093.0
5045,(T&W)_LAING,2010_05,20961.0
5046,(T&W)_LAING,2010_06,19148.0
5047,(T&W)_LAING,2010_07,21989.0
5048,(T&W)_LAING,2010_08,26123.0
5049,(T&W)_LAING,2010_09,23902.0
5050,(T&W)_LAING,2010_10,27639.0
5051,(T&W)_LAING,2010_11,22480.0
5052,(T&W)_LAING,2010_12,16982.0
5053,(T&W)_LAING,2011_01,18288.0
5054,(T&W)_LAING,2011_02,22324.0
5055,(T&W)_LAING,2011_03,29919.0
5057,(T&W)_MONKWEARMOUTH,2010_04,2371.0
5058,(T&W)_MONKWEARMOUTH,2010_05,2428.0
5059,(T&W)_MONKWEARMOUTH,2010_06,2355.0
5060,(T&W)_MONKWEARMOUTH,2010_07,3381.0
5061,(T&W)_MONKWEARMOUTH,2010_08,3564.0
5062,(T&W)_MONKWEARMOUTH,2010_09,2375.0
5063,(T&W)_MONKWEARMOUTH,2010_10,2407.0
5064,(T&W)_MONKWEARMOUTH,2010_11,2050.0
5065,(T&W)_MONKWEARMOUTH,2010_12,1584.0
5066,(T&W)_MONKWEARMOUTH,2011_01,1646.0
5067,(T&W)_MONKWEARMOUTH,2011_02,2472.0
5068,(T&W)_MONKWEARMOUTH,2011_03,2384.0
5073,(T&W)_WASHINGTON,2010_07,171.0
5075,(T&W)_WASHINGTON,2010_09,903.0
5076,(T&W)_WASHINGTON,2010_10,62.0
5081,(T&W)_WASHINGTON,2011_03,230.0
5083,(T&W)_SEGEDUNUM,2010_04,2290.0
5084,(T&W)_SEGEDUNUM,2010_05,3571.0
5085,(T&W)_SEGEDUNUM,2010_06,4625.0
5086,(T&W)_SEGEDUNUM,2010_07,3745.0
5087,(T&W)_SEGEDUNUM,2010_08,5127.0
5088,(T&W)_SEGEDUNUM,2010_09,4491.0
5089,(T&W)_SEGEDUNUM,2010_10,3376.0
5090,(T&W)_SEGEDUNUM,2010_11,14734.0
5091,(T&W)_SEGEDUNUM,2010_12,561.0
5092,(T&W)_SEGEDUNUM,2011_01,1367.0
5093,(T&W)_SEGEDUNUM,2011_02,2566.0
5094,(T&W)_SEGEDUNUM,2011_03,2669.0
5096,(T&W)_SHIPLEY,2010_04,2779.0
5097,(T&W)_SHIPLEY,2010_05,3149.0
5098,(T&W)_SHIPLEY,2010_06,2311.0
5099,(T&W)_SHIPLEY,2010_07,2896.0
5100,(T&W)_SHIPLEY,2010_08,3623.0
5101,(T&W)_SHIPLEY,2010_09,2871.0
5102,(T&W)_SHIPLEY,2010_10,3268.0
5103,(T&W)_SHIPLEY,2010_11,3500.0
5104,(T&W)_SHIPLEY,2010_12,1907.0
5105,(T&W)_SHIPLEY,2011_01,2487.0
5106,(T&W)_SHIPLEY,2011_02,3521.0
5107,(T&W)_SHIPLEY,2011_03,2608.0
5109,(T&W)_SOUTH_SHIELDS,2010_04,17715.0
5110,(T&W)_SOUTH_SHIELDS,2010_05,13465.0
5111,(T&W)_SOUTH_SHIELDS,2010_06,19125.0
5112,(T&W)_SOUTH_SHIELDS,2010_07,30545.0
5113,(T&W)_SOUTH_SHIELDS,2010_08,43230.0
5114,(T&W)_SOUTH_SHIELDS,2010_09,17690.0
5115,(T&W)_SOUTH_SHIELDS,2010_10,11926.0
5116,(T&W)_SOUTH_SHIELDS,2010_11,6100.0
5117,(T&W)_SOUTH_SHIELDS,2010_12,7593.0
5118,(T&W)_SOUTH_SHIELDS,2011_01,7391.0
5119,(T&W)_SOUTH_SHIELDS,2011_02,11936.0
5120,(T&W)_SOUTH_SHIELDS,2011_03,9491.0
5122,(T&W)_HATTON_GALLERY,2010_04,1206.0
5123,(T&W)_HATTON_GALLERY,2010_05,1714.0
5124,(T&W)_HATTON_GALLERY,2010_06,1896.0
5125,(T&W)_HATTON_GALLERY,2010_07,1867.0
5126,(T&W)_HATTON_GALLERY,2010_08,2043.0
5127,(T&W)_HATTON_GALLERY,2010_09,1530.0
5128,(T&W)_HATTON_GALLERY,2010_10,2427.0
5129,(T&W)_HATTON_GALLERY,2010_11,1634.0
5130,(T&W)_HATTON_GALLERY,2010_12,4648.0
5131,(T&W)_HATTON_GALLERY,2011_01,1466.0
5132,(T&W)_HATTON_GALLERY,2011_02,1787.0
5133,(T&W)_HATTON_GALLERY,2011_03,2303.0
5135,(T&W)_STEPHENSON,2010_04,2976.0
5136,(T&W)_STEPHENSON,2010_05,2099.0
5137,(T&W)_STEPHENSON,2010_06,1482.0
5138,(T&W)_STEPHENSON,2010_07,2581.0
5139,(T&W)_STEPHENSON,2010_08,4852.0
5140,(T&W)_STEPHENSON,2010_09,1607.0
5141,(T&W)_STEPHENSON,2010_10,3120.0
5142,(T&W)_STEPHENSON,2010_11,456.0
5143,(T&W)_STEPHENSON,2010_12,1582.0
5144,(T&W)_STEPHENSON,2011_01,138.0
5145,(T&W)_STEPHENSON,2011_02,1202.0
5146,(T&W)_STEPHENSON,2011_03,195.0
5148,(T&W)_SUNDERLAND,2010_04,33598.0
5149,(T&W)_SUNDERLAND,2010_05,29971.0
5150,(T&W)_SUNDERLAND,2010_06,31289.0
5151,(T&W)_SUNDERLAND,2010_07,33576.0
5152,(T&W)_SUNDERLAND,2010_08,45326.0
5153,(T&W)_SUNDERLAND,2010_09,28692.0
5154,(T&W)_SUNDERLAND,2010_10,27343.0
5155,(T&W)_SUNDERLAND,2010_11,18793.0
5156,(T&W)_SUNDERLAND,2010_12,21047.0
5157,(T&W)_SUNDERLAND,2011_01,19087.0
5158,(T&W)_SUNDERLAND,2011_02,26554.0
5159,(T&W)_SUNDERLAND,2011_03,24832.0
5161,(T&W)_MUSEUM_STORE,2010_04,8982.0
5162,(T&W)_MUSEUM_STORE,2010_05,9870.0
5163,(T&W)_MUSEUM_STORE,2010_06,9422.0
5164,(T&W)_MUSEUM_STORE,2010_07,11189.0
5165,(T&W)_MUSEUM_STORE,2010_08,19894.0
5166,(T&W)_MUSEUM_STORE,2010_09,10654.0
5167,(T&W)_MUSEUM_STORE,2010_10,10053.0
5168,(T&W)_MUSEUM_STORE,2010_11,200.0
5169,(T&W)_MUSEUM_STORE,2010_12,354.0
5170,(T&W)_MUSEUM_STORE,2011_01,226.0
5174,V&A_TOTAL,2010_04,249197.0
5175,V&A_TOTAL,2010_05,307528.0
5176,V&A_TOTAL,2010_06,241527.0
5177,V&A_TOTAL,2010_07,227852.0
5178,V&A_TOTAL,2010_08,342534.0
5179,V&A_TOTAL,2010_09,237391.0
5180,V&A_TOTAL,2010_10,279419.0
5181,V&A_TOTAL,2010_11,233836.0
5182,V&A_TOTAL,2010_12,150497.0
5183,V&A_TOTAL,2011_01,290094.0
5184,V&A_TOTAL,2011_02,271384.0
5185,V&A_TOTAL,2011_03,217628.0
5187,(V&A)_SOUTH_KENSINGTON,2010_04,211531.0
5188,(V&A)_SOUTH_KENSINGTON,2010_05,271026.0
5189,(V&A)_SOUTH_KENSINGTON,2010_06,213795.0
5190,(V&A)_SOUTH_KENSINGTON,2010_07,204737.0
5191,(V&A)_SOUTH_KENSINGTON,2010_08,291309.0
5192,(V&A)_SOUTH_KENSINGTON,2010_09,213128.0
5193,(V&A)_SOUTH_KENSINGTON,2010_10,231887.0
5194,(V&A)_SOUTH_KENSINGTON,2010_11,202407.0
5195,(V&A)_SOUTH_KENSINGTON,2010_12,130707.0
5196,(V&A)_SOUTH_KENSINGTON,2011_01,249053.0
5197,(V&A)_SOUTH_KENSINGTON,2011_02,220071.0
5198,(V&A)_SOUTH_KENSINGTON,2011_03,179854.0
5200,(V&A)_CHILDHOOD,2010_04,37278.0
5201,(V&A)_CHILDHOOD,2010_05,34362.0
5202,(V&A)_CHILDHOOD,2010_06,25723.0
5203,(V&A)_CHILDHOOD,2010_07,22779.0
5204,(V&A)_CHILDHOOD,2010_08,50977.0
5205,(V&A)_CHILDHOOD,2010_09,24048.0
5206,(V&A)_CHILDHOOD,2010_10,47169.0
5207,(V&A)_CHILDHOOD,2010_11,31178.0
5208,(V&A)_CHILDHOOD,2010_12,19609.0
5209,(V&A)_CHILDHOOD,2011_01,40833.0
5210,(V&A)_CHILDHOOD,2011_02,51095.0
5211,(V&A)_CHILDHOOD,2011_03,37476.0
5226,(V&A)_BLYTHE_HOUSE,2010_04,388.0
5227,(V&A)_BLYTHE_HOUSE,2010_05,2140.0
5228,(V&A)_BLYTHE_HOUSE,2010_06,2009.0
5229,(V&A)_BLYTHE_HOUSE,2010_07,336.0
5230,(V&A)_BLYTHE_HOUSE,2010_08,248.0
5231,(V&A)_BLYTHE_HOUSE,2010_09,215.0
5232,(V&A)_BLYTHE_HOUSE,2010_10,363.0
5233,(V&A)_BLYTHE_HOUSE,2010_11,251.0
5234,(V&A)_BLYTHE_HOUSE,2010_12,181.0
5235,(V&A)_BLYTHE_HOUSE,2011_01,208.0
5236,(V&A)_BLYTHE_HOUSE,2011_02,218.0
5237,(V&A)_BLYTHE_HOUSE,2011_03,298.0
5239,WALLACE_COLLECTION,2010_04,29549.0
5240,WALLACE_COLLECTION,2010_05,32858.0
5241,WALLACE_COLLECTION,2010_06,28490.0
5242,WALLACE_COLLECTION,2010_07,30672.0
5243,WALLACE_COLLECTION,2010_08,28947.0
5244,WALLACE_COLLECTION,2010_09,26853.0
5245,WALLACE_COLLECTION,2010_10,33209.0
5246,WALLACE_COLLECTION,2010_11,30784.0
5247,WALLACE_COLLECTION,2010_12,23573.0
5248,WALLACE_COLLECTION,2011_01,26730.0
5249,WALLACE_COLLECTION,2011_02,31491.0
5250,WALLACE_COLLECTION,2011_03,33439.0
5278,TOTAL,2011_04,3540568.0
5279,TOTAL,2011_05,3247811.0
5280,TOTAL,2011_06,3449439.0
5281,TOTAL,2011_07,4653890.0
5282,TOTAL,2011_08,4944777.0
5283,TOTAL,2011_09,3222540.0
5284,TOTAL,2011_10,4013545.0
5285,TOTAL,2011_11,2989311.0
5286,TOTAL,2011_12,2895227.0
5287,TOTAL,2012_01,3180980.0
5288,TOTAL,2012_02,3722433.0
5289,TOTAL,2012_03,3643451.0
5291,BRITISH_MUSEUM,2011_04,495739.0
5292,BRITISH_MUSEUM,2011_05,485629.0
5293,BRITISH_MUSEUM,2011_06,526789.0
5294,BRITISH_MUSEUM,2011_07,663409.0
5295,BRITISH_MUSEUM,2011_08,617343.0
5296,BRITISH_MUSEUM,2011_09,444345.0
5297,BRITISH_MUSEUM,2011_10,494480.0
5298,BRITISH_MUSEUM,2011_11,342734.0
5299,BRITISH_MUSEUM,2011_12,370601.0
5300,BRITISH_MUSEUM,2012_01,408567.0
5301,BRITISH_MUSEUM,2012_02,491294.0
5302,BRITISH_MUSEUM,2012_03,500728.0
5304,GEFFRYE_MUSEUM,2011_04,7970.0
5305,GEFFRYE_MUSEUM,2011_05,8206.0
5306,GEFFRYE_MUSEUM,2011_06,8256.0
5307,GEFFRYE_MUSEUM,2011_07,8929.0
5308,GEFFRYE_MUSEUM,2011_08,9200.0
5309,GEFFRYE_MUSEUM,2011_09,7865.0
5310,GEFFRYE_MUSEUM,2011_10,8104.0
5311,GEFFRYE_MUSEUM,2011_11,8058.0
5312,GEFFRYE_MUSEUM,2011_12,14657.0
5313,GEFFRYE_MUSEUM,2012_01,8002.0
5314,GEFFRYE_MUSEUM,2012_02,7883.0
5315,GEFFRYE_MUSEUM,2012_03,7815.0
5317,HORNIMAN_MUSEUM,2011_04,46675.0
5318,HORNIMAN_MUSEUM,2011_05,43988.0
5319,HORNIMAN_MUSEUM,2011_06,41071.0
5320,HORNIMAN_MUSEUM,2011_07,48131.0
5321,HORNIMAN_MUSEUM,2011_08,65560.0
5322,HORNIMAN_MUSEUM,2011_09,32718.0
5323,HORNIMAN_MUSEUM,2011_10,43209.0
5324,HORNIMAN_MUSEUM,2011_11,32392.0
5325,HORNIMAN_MUSEUM,2011_12,27300.0
5326,HORNIMAN_MUSEUM,2012_01,38258.0
5327,HORNIMAN_MUSEUM,2012_02,44494.0
5328,HORNIMAN_MUSEUM,2012_03,45483.0
5330,IWM_TOTAL,2011_04,185712.0
5331,IWM_TOTAL,2011_05,180132.0
5332,IWM_TOTAL,2011_06,205826.0
5333,IWM_TOTAL,2011_07,277576.0
5334,IWM_TOTAL,2011_08,276118.0
5335,IWM_TOTAL,2011_09,197931.0
5336,IWM_TOTAL,2011_10,222815.0
5337,IWM_TOTAL,2011_11,151484.0
5338,IWM_TOTAL,2011_12,107610.0
5339,IWM_TOTAL,2012_01,120408.0
5340,IWM_TOTAL,2012_02,165314.0
5341,IWM_TOTAL,2012_03,162284.0
5343,IWM_LONDON,2011_04,68171.0
5344,IWM_LONDON,2011_05,65705.0
5345,IWM_LONDON,2011_06,81873.0
5346,IWM_LONDON,2011_07,103052.0
5347,IWM_LONDON,2011_08,110908.0
5348,IWM_LONDON,2011_09,69570.0
5349,IWM_LONDON,2011_10,89667.0
5350,IWM_LONDON,2011_11,72323.0
5351,IWM_LONDON,2011_12,58477.0
