,place,Year,month,gt_visit,ym
2425,De_Soto_NMEM,2014,07,26583,2014_07
2426,De_Soto_NMEM,2013,07,20706,2013_07
2427,Death_Valley_NP,2016,07,103950,2016_07
2428,Death_Valley_NP,2015,07,113672,2015_07
2429,Death_Valley_NP,2014,07,79329,2014_07
2430,Death_Valley_NP,2013,07,80393,2013_07
2432,Delaware_Water_Gap_NRA,2015,07,525974,2015_07
2433,Delaware_Water_Gap_NRA,2014,07,481462,2014_07
2434,Delaware_Water_Gap_NRA,2013,07,644551,2013_07
2435,Denali_NP_&_PRES,2016,07,158063,2016_07
2436,Denali_NP_&_PRES,2015,07,155987,2015_07
2437,Denali_NP_&_PRES,2014,07,151285,2014_07
2438,Denali_NP_&_PRES,2013,07,153636,2013_07
2439,Devils_Postpile_NM,2016,07,43138,2016_07
2440,Devils_Postpile_NM,2015,07,40269,2015_07
2441,Devils_Postpile_NM,2014,07,31342,2014_07
2442,Devils_Postpile_NM,2013,07,33541,2013_07
2443,San_Juan_NHS,2016,08,106860,2016_08
2444,San_Juan_NHS,2015,08,114631,2015_08
2445,San_Juan_NHS,2014,08,119204,2014_08
2446,San_Juan_NHS,2013,08,113722,2013_08
2447,Abraham_Lincoln_Birthplace_NHP_(ABLI),2016,08,38461,2016_08
2448,Abraham_Lincoln_Birthplace_NHP_(ABLI),2015,08,18854,2015_08
2449,Abraham_Lincoln_Birthplace_NHP_(ABLI),2014,08,34672,2014_08
2450,Abraham_Lincoln_Birthplace_NHP_(ABLI),2013,08,21662,2013_08
2451,Acadia_NP_(ACAD),2016,08,735945,2016_08
2452,Acadia_NP_(ACAD),2015,08,666767,2015_08
2453,Acadia_NP_(ACAD),2014,08,638152,2014_08
2454,Acadia_NP_(ACAD),2013,08,617306,2013_08
2455,Adams_NHP,2016,08,37333,2016_08
2456,Adams_NHP,2015,08,31261,2015_08
2457,Adams_NHP,2014,08,27100,2014_08
2458,Adams_NHP,2013,08,61793,2013_08
2459,African_Burial_Ground_NM_(AFBG),2016,08,6516,2016_08
2460,African_Burial_Ground_NM_(AFBG),2015,08,7111,2015_08
2461,African_Burial_Ground_NM_(AFBG),2014,08,5522,2014_08
2462,African_Burial_Ground_NM_(AFBG),2013,08,11597,2013_08
2463,Agate_Fossil_Beds_NM,2016,08,2455,2016_08
2464,Agate_Fossil_Beds_NM,2015,08,2033,2015_08
2465,Agate_Fossil_Beds_NM,2014,08,2193,2014_08
2466,Agate_Fossil_Beds_NM,2013,08,1766,2013_08
2468,Alibates_Flint_Quarries_NM_(ALFL),2015,08,877,2015_08
2469,Alibates_Flint_Quarries_NM_(ALFL),2014,08,233,2014_08
2470,Alibates_Flint_Quarries_NM_(ALFL),2013,08,132,2013_08
2472,Allegheny_Portage_Railroad_NHS_(ALPO),2015,08,16264,2015_08
2473,Allegheny_Portage_Railroad_NHS_(ALPO),2014,08,16712,2014_08
2474,Allegheny_Portage_Railroad_NHS_(ALPO),2013,08,10884,2013_08
2475,Amistad_NRA_(AMIS),2016,08,93903,2016_08
2476,Amistad_NRA_(AMIS),2015,08,105738,2015_08
2477,Amistad_NRA_(AMIS),2014,08,98563,2014_08
2478,Amistad_NRA_(AMIS),2013,08,95633,2013_08
2479,Andersonville_NHS_(ANDE),2016,08,8462,2016_08
2480,Andersonville_NHS_(ANDE),2015,08,9178,2015_08
2481,Andersonville_NHS_(ANDE),2014,08,9173,2014_08
2482,Andersonville_NHS_(ANDE),2013,08,4009,2013_08
2483,Andrew_Johnson_NHS,2016,08,4690,2016_08
2484,Andrew_Johnson_NHS,2015,08,4325,2015_08
2485,Andrew_Johnson_NHS,2014,08,3548,2014_08
2486,Andrew_Johnson_NHS,2013,08,3972,2013_08
2488,Aniakchak_NM_&_PRES_(ANIA),2015,08,27,2015_08
2489,Aniakchak_NM_&_PRES_(ANIA),2014,08,62,2014_08
2490,Aniakchak_NM_&_PRES_(ANIA),2013,08,62,2013_08
2491,Antietam_NB_(ANTI),2016,08,36373,2016_08
2492,Antietam_NB_(ANTI),2015,08,42084,2015_08
2493,Antietam_NB_(ANTI),2014,08,37011,2014_08
2494,Antietam_NB_(ANTI),2013,08,43477,2013_08
2495,Apostle_Islands_NL_(APIS),2016,08,56166,2016_08
2496,Apostle_Islands_NL_(APIS),2015,08,58277,2015_08
2497,Apostle_Islands_NL_(APIS),2014,08,49734,2014_08
2498,Apostle_Islands_NL_(APIS),2013,08,45600,2013_08
2499,Appomattox_Court_House_NHP_(APCO),2016,08,31201,2016_08
2500,Appomattox_Court_House_NHP_(APCO),2015,08,34417,2015_08
2501,Appomattox_Court_House_NHP_(APCO),2014,08,33693,2014_08
2502,Appomattox_Court_House_NHP_(APCO),2013,08,37720,2013_08
2503,Arches_NP_(ARCH),2016,08,188340,2016_08
2504,Arches_NP_(ARCH),2015,08,173186,2015_08
2505,Arches_NP_(ARCH),2014,08,173416,2014_08
2506,Arches_NP_(ARCH),2013,08,147259,2013_08
2507,Arkansas_Post_NMEM_(ARPO),2016,08,3268,2016_08
2508,Arkansas_Post_NMEM_(ARPO),2015,08,3252,2015_08
2509,Arkansas_Post_NMEM_(ARPO),2014,08,2538,2014_08
2510,Arkansas_Post_NMEM_(ARPO),2013,08,3215,2013_08
2511,Arlington_House_The_R.E._Lee_MEM_(ARHO),2016,08,102537,2016_08
2512,Arlington_House_The_R.E._Lee_MEM_(ARHO),2015,08,45180,2015_08
2513,Arlington_House_The_R.E._Lee_MEM_(ARHO),2014,08,54685,2014_08
2514,Arlington_House_The_R.E._Lee_MEM_(ARHO),2013,08,41060,2013_08
2515,Assateague_Island_NS_(ASIS),2016,08,494030,2016_08
2516,Assateague_Island_NS_(ASIS),2015,08,506024,2015_08
2517,Assateague_Island_NS_(ASIS),2014,08,491926,2014_08
2518,Assateague_Island_NS_(ASIS),2013,08,438257,2013_08
2519,Aztec_Ruins_NM_(AZRU),2016,08,5895,2016_08
2520,Aztec_Ruins_NM_(AZRU),2015,08,4770,2015_08
2521,Aztec_Ruins_NM_(AZRU),2014,08,5050,2014_08
2522,Aztec_Ruins_NM_(AZRU),2013,08,4674,2013_08
2523,Badlands_NP_(BADL),2016,08,217071,2016_08
2524,Badlands_NP_(BADL),2015,08,231866,2015_08
2525,Badlands_NP_(BADL),2014,08,208807,2014_08
2526,Badlands_NP_(BADL),2013,08,208579,2013_08
2527,Bandelier_NM_(BAND),2016,08,19516,2016_08
2528,Bandelier_NM_(BAND),2015,08,18621,2015_08
2529,Bandelier_NM_(BAND),2014,08,14207,2014_08
2530,Bandelier_NM_(BAND),2013,08,16079,2013_08
2531,Bent's_Old_Fort_NHS_(BEOL),2016,08,2926,2016_08
2532,Bent's_Old_Fort_NHS_(BEOL),2015,08,2334,2015_08
2533,Bent's_Old_Fort_NHS_(BEOL),2014,08,2446,2014_08
2534,Bent's_Old_Fort_NHS_(BEOL),2013,08,2891,2013_08
2535,Bering_Land_Bridge_NPRES_(BELA),2016,08,156,2016_08
2536,Bering_Land_Bridge_NPRES_(BELA),2015,08,156,2015_08
2537,Bering_Land_Bridge_NPRES_(BELA),2014,08,156,2014_08
2538,Bering_Land_Bridge_NPRES_(BELA),2013,08,156,2013_08
2539,Big_Bend_NP_(BIBE),2016,08,16144,2016_08
2540,Big_Bend_NP_(BIBE),2015,08,17562,2015_08
2541,Big_Bend_NP_(BIBE),2014,08,16246,2014_08
2542,Big_Bend_NP_(BIBE),2013,08,13856,2013_08
2543,Big_Cypress_NPRES_(BICY),2016,08,51889,2016_08
2544,Big_Cypress_NPRES_(BICY),2015,08,49854,2015_08
2545,Big_Cypress_NPRES_(BICY),2014,08,70933,2014_08
2546,Big_Cypress_NPRES_(BICY),2013,08,53732,2013_08
2547,Big_Hole_NB_(BIHO),2016,08,7916,2016_08
2548,Big_Hole_NB_(BIHO),2015,08,7535,2015_08
2549,Big_Hole_NB_(BIHO),2014,08,10404,2014_08
2550,Big_Hole_NB_(BIHO),2013,08,8885,2013_08
2551,Big_South_Fork_NRRA_(BISO),2016,08,56856,2016_08
2552,Big_South_Fork_NRRA_(BISO),2015,08,63676,2015_08
2553,Big_South_Fork_NRRA_(BISO),2014,08,54661,2014_08
2554,Big_South_Fork_NRRA_(BISO),2013,08,46766,2013_08
2555,Big_Thicket_NPRES_(BITH),2016,08,12313,2016_08
2556,Big_Thicket_NPRES_(BITH),2015,08,15580,2015_08
2557,Big_Thicket_NPRES_(BITH),2014,08,12820,2014_08
2558,Big_Thicket_NPRES_(BITH),2013,08,12706,2013_08
2559,Bighorn_Canyon_NRA,2016,08,28916,2016_08
2560,Bighorn_Canyon_NRA,2015,08,46633,2015_08
2561,Bighorn_Canyon_NRA,2014,08,47369,2014_08
2562,Bighorn_Canyon_NRA,2013,08,42068,2013_08
2563,Biscayne_NP,2016,08,46961,2016_08
2564,Biscayne_NP,2015,08,53480,2015_08
2565,Biscayne_NP,2014,08,62131,2014_08
2566,Biscayne_NP,2013,08,61031,2013_08
2567,Black_Canyon_of_the_Gunnison_NP,2016,08,34384,2016_08
2568,Black_Canyon_of_the_Gunnison_NP,2015,08,27197,2015_08
2569,Black_Canyon_of_the_Gunnison_NP,2014,08,25712,2014_08
2570,Black_Canyon_of_the_Gunnison_NP,2013,08,33279,2013_08
2571,Blue_Ridge_PKWY,2016,08,1751852,2016_08
2572,Blue_Ridge_PKWY,2015,08,1849457,2015_08
2573,Blue_Ridge_PKWY,2014,08,1728615,2014_08
2574,Blue_Ridge_PKWY,2013,08,1429948,2013_08
2575,Bluestone_NSR,2016,08,5666,2016_08
2576,Bluestone_NSR,2015,08,6883,2015_08
2577,Bluestone_NSR,2014,08,6847,2014_08
2578,Bluestone_NSR,2013,08,6342,2013_08
2579,Booker_T._Washington_NM,2016,08,2401,2016_08
2580,Booker_T._Washington_NM,2015,08,3328,2015_08
2581,Booker_T._Washington_NM,2014,08,2155,2014_08
2582,Booker_T._Washington_NM,2013,08,2488,2013_08
2583,Boston_African_American_NHS,2016,08,87644,2016_08
2584,Boston_African_American_NHS,2015,08,87642,2015_08
2585,Boston_African_American_NHS,2014,08,86809,2014_08
2586,Boston_African_American_NHS,2013,08,84519,2013_08
2587,Boston_NHP,2016,08,348301,2016_08
2588,Boston_NHP,2015,08,312423,2015_08
2589,Boston_NHP,2014,08,370731,2014_08
2590,Boston_NHP,2013,08,338793,2013_08
2591,Brown_v._Board_of_Education_NHS,2016,08,2643,2016_08
2592,Brown_v._Board_of_Education_NHS,2015,08,2257,2015_08
2593,Brown_v._Board_of_Education_NHS,2014,08,1875,2014_08
2594,Brown_v._Board_of_Education_NHS,2013,08,1580,2013_08
2595,Bryce_Canyon_NP,2016,08,372638,2016_08
2596,Bryce_Canyon_NP,2015,08,248654,2015_08
2597,Bryce_Canyon_NP,2014,08,230442,2014_08
2598,Bryce_Canyon_NP,2013,08,206853,2013_08
2599,Buck_Island_Reef_NM,2016,08,2301,2016_08
2600,Buck_Island_Reef_NM,2015,08,2496,2015_08
2601,Buck_Island_Reef_NM,2014,08,2036,2014_08
2602,Buck_Island_Reef_NM,2013,08,2142,2013_08
2603,Buffalo_NR,2016,08,88890,2016_08
2604,Buffalo_NR,2015,08,164899,2015_08
2605,Buffalo_NR,2014,08,167059,2014_08
2606,Buffalo_NR,2013,08,132186,2013_08
2607,Cabrillo_NM,2016,08,98352,2016_08
2608,Cabrillo_NM,2015,08,90579,2015_08
2609,Cabrillo_NM,2014,08,91542,2014_08
2610,Cabrillo_NM,2013,08,88264,2013_08
2611,Canaveral_NS,2016,08,143200,2016_08
2612,Canaveral_NS,2015,08,132020,2015_08
2613,Canaveral_NS,2014,08,136649,2014_08
2614,Canaveral_NS,2013,08,115814,2013_08
2615,Cane_River_Creole_NHP,2016,08,1921,2016_08
2616,Cane_River_Creole_NHP,2015,08,2297,2015_08
2617,Cane_River_Creole_NHP,2014,08,2286,2014_08
2618,Cane_River_Creole_NHP,2013,08,1960,2013_08
2620,Canyon_de_Chelly_NM,2015,08,95194,2015_08
2621,Canyon_de_Chelly_NM,2014,08,95267,2014_08
2622,Canyon_de_Chelly_NM,2013,08,95278,2013_08
2623,Canyonlands_NP,2016,08,72813,2016_08
2624,Canyonlands_NP,2015,08,76100,2015_08
2625,Canyonlands_NP,2014,08,57457,2014_08
2626,Canyonlands_NP,2013,08,41655,2013_08
2627,Cape_Cod_NS,2016,08,1000526,2016_08
2628,Cape_Cod_NS,2015,08,950482,2015_08
2629,Cape_Cod_NS,2014,08,948246,2014_08
2630,Cape_Cod_NS,2013,08,914762,2013_08
2631,Cape_Hatteras_NS,2016,08,373493,2016_08
2632,Cape_Hatteras_NS,2015,08,353743,2015_08
2633,Cape_Hatteras_NS,2014,08,350620,2014_08
2634,Cape_Hatteras_NS,2013,08,387336,2013_08
2635,Cape_Lookout_NS,2016,08,49351,2016_08
2636,Cape_Lookout_NS,2015,08,40657,2015_08
2637,Cape_Lookout_NS,2014,08,72328,2014_08
2638,Cape_Lookout_NS,2013,08,52037,2013_08
2639,Capitol_Reef_NP,2016,08,105670,2016_08
2640,Capitol_Reef_NP,2015,08,121043,2015_08
2641,Capitol_Reef_NP,2014,08,94104,2014_08
2642,Capitol_Reef_NP,2013,08,77279,2013_08
2644,Capulin_Volcano_NM,2015,08,8423,2015_08
2645,Capulin_Volcano_NM,2014,08,8055,2014_08
2646,Capulin_Volcano_NM,2013,08,7676,2013_08
2647,Carl_Sandburg_Home_NHS,2016,08,5231,2016_08
2648,Carl_Sandburg_Home_NHS,2015,08,5900,2015_08
2649,Carl_Sandburg_Home_NHS,2014,08,7366,2014_08
2650,Carl_Sandburg_Home_NHS,2013,08,6993,2013_08
2651,Carlsbad_Caverns_NP,2016,08,43799,2016_08
2652,Carlsbad_Caverns_NP,2015,08,48084,2015_08
2653,Carlsbad_Caverns_NP,2014,08,47616,2014_08
2654,Carlsbad_Caverns_NP,2013,08,46967,2013_08
2655,Casa_Grande_Ruins_NM,2016,08,2600,2016_08
2656,Casa_Grande_Ruins_NM,2015,08,1866,2015_08
2657,Casa_Grande_Ruins_NM,2014,08,2408,2014_08
2658,Casa_Grande_Ruins_NM,2013,08,1980,2013_08
2659,Castillo_de_San_Marcos_NM,2016,08,63318,2016_08
2660,Castillo_de_San_Marcos_NM,2015,08,56039,2015_08
2661,Castillo_de_San_Marcos_NM,2014,08,61333,2014_08
2662,Castillo_de_San_Marcos_NM,2013,08,53973,2013_08
2663,Castle_Clinton_NM,2016,08,615974,2016_08
2664,Castle_Clinton_NM,2015,08,620829,2015_08
2665,Castle_Clinton_NM,2014,08,640871,2014_08
2666,Castle_Clinton_NM,2013,08,528191,2013_08
2667,Catoctin_Mountain_Park,2016,08,19850,2016_08
2668,Catoctin_Mountain_Park,2015,08,25001,2015_08
2669,Catoctin_Mountain_Park,2014,08,21335,2014_08
2670,Catoctin_Mountain_Park,2013,08,19571,2013_08
2671,Cedar_Breaks_NM,2016,08,139616,2016_08
2672,Cedar_Breaks_NM,2015,08,129293,2015_08
2673,Cedar_Breaks_NM,2014,08,147365,2014_08
2674,Cedar_Breaks_NM,2013,08,77091,2013_08
2675,Cesar_E._Chavez_NM,2016,08,1345,2016_08
2676,Cesar_E._Chavez_NM,2015,08,865,2015_08
2677,Cesar_E._Chavez_NM,2014,08,444,2014_08
2678,Cesar_E._Chavez_NM,2013,08,815,2013_08
2679,Chaco_Culture_NHP,2016,08,4096,2016_08
2680,Chaco_Culture_NHP,2015,08,2857,2015_08
2681,Chaco_Culture_NHP,2014,08,3642,2014_08
2682,Chaco_Culture_NHP,2013,08,2960,2013_08
2683,Chamizal_NMEM,2016,08,13830,2016_08
2684,Chamizal_NMEM,2015,08,8728,2015_08
2685,Chamizal_NMEM,2014,08,10254,2014_08
2686,Chamizal_NMEM,2013,08,12370,2013_08
2687,Channel_Islands_NP,2016,08,44956,2016_08
2688,Channel_Islands_NP,2015,08,35392,2015_08
2689,Channel_Islands_NP,2014,08,39208,2014_08
2690,Channel_Islands_NP,2013,08,26273,2013_08
2691,Charles_Pinckney_NHS,2016,08,8775,2016_08
2692,Charles_Pinckney_NHS,2015,08,3885,2015_08
2693,Charles_Pinckney_NHS,2014,08,4231,2014_08
2694,Charles_Pinckney_NHS,2013,08,4563,2013_08
2695,Chattahoochee_River_NRA,2016,08,294288,2016_08
2696,Chattahoochee_River_NRA,2015,08,363698,2015_08
2697,Chattahoochee_River_NRA,2014,08,317041,2014_08
2698,Chattahoochee_River_NRA,2013,08,319040,2013_08
2699,Chesapeake_&_Ohio_Canal_NHP,2016,08,546519,2016_08
2700,Chesapeake_&_Ohio_Canal_NHP,2015,08,507137,2015_08
2701,Chesapeake_&_Ohio_Canal_NHP,2014,08,552185,2014_08
2702,Chesapeake_&_Ohio_Canal_NHP,2013,08,640906,2013_08
2703,Chickamauga_&_Chattanooga_NMP,2016,08,89135,2016_08
2704,Chickamauga_&_Chattanooga_NMP,2015,08,88353,2015_08
2705,Chickamauga_&_Chattanooga_NMP,2014,08,93276,2014_08
2706,Chickamauga_&_Chattanooga_NMP,2013,08,79543,2013_08
2707,Chickasaw_NRA,2016,08,281783,2016_08
2708,Chickasaw_NRA,2015,08,245531,2015_08
2709,Chickasaw_NRA,2014,08,171608,2014_08
2710,Chickasaw_NRA,2013,08,167442,2013_08
2711,Chiricahua_NM,2016,08,2624,2016_08
2712,Chiricahua_NM,2015,08,1958,2015_08
2713,Chiricahua_NM,2014,08,2329,2014_08
2714,Chiricahua_NM,2013,08,620,2013_08
2715,Christiansted_NHS,2016,08,8576,2016_08
2716,Christiansted_NHS,2015,08,8108,2015_08
2717,Christiansted_NHS,2014,08,8180,2014_08
2718,Christiansted_NHS,2013,08,7944,2013_08
2719,City_of_Rocks_NRES,2016,08,16687,2016_08
2720,City_of_Rocks_NRES,2015,08,14385,2015_08
2721,City_of_Rocks_NRES,2014,08,14479,2014_08
2722,City_of_Rocks_NRES,2013,08,12040,2013_08
2723,Clara_Barton_NHS,2016,08,0,2016_08
2724,Clara_Barton_NHS,2015,08,377,2015_08
2725,Clara_Barton_NHS,2014,08,3031,2014_08
2726,Clara_Barton_NHS,2013,08,2311,2013_08
2727,Colonial_NHP,2016,08,368873,2016_08
2728,Colonial_NHP,2015,08,368474,2015_08
2729,Colonial_NHP,2014,08,368474,2014_08
2730,Colonial_NHP,2013,08,307959,2013_08
2731,Colorado_NM,2016,08,45342,2016_08
2732,Colorado_NM,2015,08,89653,2015_08
2733,Colorado_NM,2014,08,45170,2014_08
2734,Colorado_NM,2013,08,55419,2013_08
2735,Congaree_NP,2016,08,11052,2016_08
2736,Congaree_NP,2015,08,4946,2015_08
2737,Congaree_NP,2014,08,9751,2014_08
2738,Congaree_NP,2013,08,8064,2013_08
2739,Congaree_NP,2012,08,7088,2012_08
2740,Coronado_NMEM,2016,08,7669,2016_08
2741,Coronado_NMEM,2015,08,11016,2015_08
2742,Coronado_NMEM,2014,08,10552,2014_08
2743,Coronado_NMEM,2013,08,11047,2013_08
2744,Cowpens_NB,2016,08,18550,2016_08
2745,Cowpens_NB,2015,08,23461,2015_08
2746,Cowpens_NB,2014,08,22981,2014_08
2747,Cowpens_NB,2013,08,28006,2013_08
2748,Crater_Lake_NP,2016,08,176895,2016_08
2749,Crater_Lake_NP,2015,08,97673,2015_08
2750,Crater_Lake_NP,2014,08,124944,2014_08
2751,Crater_Lake_NP,2013,08,110619,2013_08
2752,Craters_of_the_Moon_NM,2016,08,42730,2016_08
2753,Craters_of_the_Moon_NM,2015,08,43763,2015_08
2754,Craters_of_the_Moon_NM,2014,08,39221,2014_08
2755,Craters_of_the_Moon_NM,2013,08,37543,2013_08
2756,Cumberland_Gap_NHP,2016,08,87915,2016_08
2757,Cumberland_Gap_NHP,2015,08,90193,2015_08
2758,Cumberland_Gap_NHP,2014,08,84850,2014_08
2759,Cumberland_Gap_NHP,2013,08,80105,2013_08
2760,Curecanti_NRA,2016,08,209978,2016_08
2761,Curecanti_NRA,2015,08,191914,2015_08
2762,Curecanti_NRA,2014,08,179817,2014_08
2763,Curecanti_NRA,2013,08,147810,2013_08
2765,Cuyahoga_Valley_NP,2015,08,287975,2015_08
2766,Cuyahoga_Valley_NP,2014,08,273080,2014_08
2767,Cuyahoga_Valley_NP,2013,08,282907,2013_08
2769,Dayton_Aviation_Heritage_NHP,2015,08,8781,2015_08
2770,Dayton_Aviation_Heritage_NHP,2014,08,6677,2014_08
2771,Dayton_Aviation_Heritage_NHP,2013,08,6740,2013_08
2772,De_Soto_NMEM,2016,08,14712,2016_08
2773,De_Soto_NMEM,2015,08,12150,2015_08
2774,De_Soto_NMEM,2014,08,20813,2014_08
2775,De_Soto_NMEM,2013,08,22249,2013_08
2776,Death_Valley_NP,2016,08,116843,2016_08
2777,Death_Valley_NP,2015,08,111467,2015_08
2778,Death_Valley_NP,2014,08,123363,2014_08
2779,Death_Valley_NP,2013,08,90631,2013_08
2781,Delaware_Water_Gap_NRA,2015,08,537922,2015_08
2782,Delaware_Water_Gap_NRA,2014,08,455152,2014_08
2783,Delaware_Water_Gap_NRA,2013,08,459766,2013_08
2784,Denali_NP_&_PRES,2016,08,150992,2016_08
2785,Denali_NP_&_PRES,2015,08,146067,2015_08
2786,Denali_NP_&_PRES,2014,08,138254,2014_08
2787,Denali_NP_&_PRES,2013,08,140079,2013_08
2788,Devils_Postpile_NM,2016,08,32678,2016_08
2789,Devils_Postpile_NM,2015,08,33554,2015_08
2790,Devils_Postpile_NM,2014,08,27736,2014_08
2791,Devils_Postpile_NM,2013,08,22153,2013_08
2792,San_Juan_NHS,2016,09,63282,2016_09
2793,San_Juan_NHS,2015,09,68521,2015_09
2794,San_Juan_NHS,2014,09,63682,2014_09
2795,San_Juan_NHS,2013,09,63835,2013_09
2796,Abraham_Lincoln_Birthplace_NHP_(ABLI),2016,09,21779,2016_09
2797,Abraham_Lincoln_Birthplace_NHP_(ABLI),2015,09,16516,2015_09
2798,Abraham_Lincoln_Birthplace_NHP_(ABLI),2014,09,24368,2014_09
2799,Abraham_Lincoln_Birthplace_NHP_(ABLI),2013,09,21228,2013_09
2800,Acadia_NP_(ACAD),2016,09,-3211,2016_09
2801,Acadia_NP_(ACAD),2015,09,479320,2015_09
2802,Acadia_NP_(ACAD),2014,09,418173,2014_09
2803,Acadia_NP_(ACAD),2013,09,400400,2013_09
2804,Adams_NHP,2016,09,32188,2016_09
2805,Adams_NHP,2015,09,23692,2015_09
2806,Adams_NHP,2014,09,22884,2014_09
2807,Adams_NHP,2013,09,46823,2013_09
2808,African_Burial_Ground_NM_(AFBG),2016,09,1623,2016_09
2809,African_Burial_Ground_NM_(AFBG),2015,09,6042,2015_09
2810,African_Burial_Ground_NM_(AFBG),2014,09,3657,2014_09
2811,African_Burial_Ground_NM_(AFBG),2013,09,8622,2013_09
2812,Agate_Fossil_Beds_NM,2016,09,2304,2016_09
2813,Agate_Fossil_Beds_NM,2015,09,1868,2015_09
2814,Agate_Fossil_Beds_NM,2014,09,1839,2014_09
2815,Agate_Fossil_Beds_NM,2013,09,1486,2013_09
2817,Alibates_Flint_Quarries_NM_(ALFL),2015,09,1783,2015_09
2818,Alibates_Flint_Quarries_NM_(ALFL),2014,09,233,2014_09
2819,Alibates_Flint_Quarries_NM_(ALFL),2013,09,96,2013_09
2821,Allegheny_Portage_Railroad_NHS_(ALPO),2015,09,14574,2015_09
2822,Allegheny_Portage_Railroad_NHS_(ALPO),2014,09,17649,2014_09
2823,Allegheny_Portage_Railroad_NHS_(ALPO),2013,09,11918,2013_09
2825,Amistad_NRA_(AMIS),2015,09,89812,2015_09
2826,Amistad_NRA_(AMIS),2014,09,61090,2014_09
2827,Amistad_NRA_(AMIS),2013,09,71654,2013_09
2828,Andersonville_NHS_(ANDE),2016,09,11713,2016_09
2829,Andersonville_NHS_(ANDE),2015,09,14829,2015_09
2830,Andersonville_NHS_(ANDE),2014,09,10524,2014_09
2831,Andersonville_NHS_(ANDE),2013,09,11010,2013_09
2832,Andrew_Johnson_NHS,2016,09,3060,2016_09
2833,Andrew_Johnson_NHS,2015,09,4222,2015_09
2834,Andrew_Johnson_NHS,2014,09,2960,2014_09
2835,Andrew_Johnson_NHS,2013,09,4201,2013_09
2837,Aniakchak_NM_&_PRES_(ANIA),2015,09,16,2015_09
2838,Aniakchak_NM_&_PRES_(ANIA),2014,09,11,2014_09
2839,Aniakchak_NM_&_PRES_(ANIA),2013,09,11,2013_09
2840,Antietam_NB_(ANTI),2016,09,33925,2016_09
2841,Antietam_NB_(ANTI),2015,09,35612,2015_09
2842,Antietam_NB_(ANTI),2014,09,30709,2014_09
2843,Antietam_NB_(ANTI),2013,09,40546,2013_09
2844,Apostle_Islands_NL_(APIS),2016,09,26710,2016_09
2845,Apostle_Islands_NL_(APIS),2015,09,26057,2015_09
2846,Apostle_Islands_NL_(APIS),2014,09,19723,2014_09
2847,Apostle_Islands_NL_(APIS),2013,09,19422,2013_09
2848,Appomattox_Court_House_NHP_(APCO),2016,09,28784,2016_09
2849,Appomattox_Court_House_NHP_(APCO),2015,09,30186,2015_09
2850,Appomattox_Court_House_NHP_(APCO),2014,09,26271,2014_09
2851,Appomattox_Court_House_NHP_(APCO),2013,09,32444,2013_09
2852,Arches_NP_(ARCH),2016,09,200906,2016_09
2853,Arches_NP_(ARCH),2015,09,171711,2015_09
2854,Arches_NP_(ARCH),2014,09,165222,2014_09
2855,Arches_NP_(ARCH),2013,09,143755,2013_09
2856,Arkansas_Post_NMEM_(ARPO),2016,09,2065,2016_09
2857,Arkansas_Post_NMEM_(ARPO),2015,09,2971,2015_09
2858,Arkansas_Post_NMEM_(ARPO),2014,09,1548,2014_09
2859,Arkansas_Post_NMEM_(ARPO),2013,09,2507,2013_09
2860,Arlington_House_The_R.E._Lee_MEM_(ARHO),2016,09,104854,2016_09
2861,Arlington_House_The_R.E._Lee_MEM_(ARHO),2015,09,29540,2015_09
2862,Arlington_House_The_R.E._Lee_MEM_(ARHO),2014,09,49636,2014_09
2863,Arlington_House_The_R.E._Lee_MEM_(ARHO),2013,09,36888,2013_09
2865,Assateague_Island_NS_(ASIS),2015,09,255839,2015_09
2866,Assateague_Island_NS_(ASIS),2014,09,227737,2014_09
2867,Assateague_Island_NS_(ASIS),2013,09,257410,2013_09
2868,Aztec_Ruins_NM_(AZRU),2016,09,6692,2016_09
2869,Aztec_Ruins_NM_(AZRU),2015,09,5355,2015_09
2870,Aztec_Ruins_NM_(AZRU),2014,09,4626,2014_09
2871,Aztec_Ruins_NM_(AZRU),2013,09,5352,2013_09
2872,Badlands_NP_(BADL),2016,09,129350,2016_09
2873,Badlands_NP_(BADL),2015,09,117724,2015_09
2874,Badlands_NP_(BADL),2014,09,96882,2014_09
2875,Badlands_NP_(BADL),2013,09,104029,2013_09
2876,Bandelier_NM_(BAND),2016,09,21224,2016_09
2877,Bandelier_NM_(BAND),2015,09,17722,2015_09
2878,Bandelier_NM_(BAND),2014,09,10348,2014_09
2879,Bandelier_NM_(BAND),2013,09,10869,2013_09
2880,Bent's_Old_Fort_NHS_(BEOL),2016,09,3701,2016_09
2881,Bent's_Old_Fort_NHS_(BEOL),2015,09,3125,2015_09
2882,Bent's_Old_Fort_NHS_(BEOL),2014,09,2220,2014_09
2883,Bent's_Old_Fort_NHS_(BEOL),2013,09,2736,2013_09
2885,Bering_Land_Bridge_NPRES_(BELA),2015,09,61,2015_09
2886,Bering_Land_Bridge_NPRES_(BELA),2014,09,61,2014_09
2887,Bering_Land_Bridge_NPRES_(BELA),2013,09,61,2013_09
2889,Big_Bend_NP_(BIBE),2015,09,16678,2015_09
2890,Big_Bend_NP_(BIBE),2014,09,22475,2014_09
2891,Big_Bend_NP_(BIBE),2013,09,14020,2013_09
2892,Big_Cypress_NPRES_(BICY),2016,09,66335,2016_09
